frame_idx,pcd_file,robot_x,robot_y,robot_yaw_rad,participant_idx,participant_x,participant_y,participant_z
603,1730821440.267167330.pcd,3.846043347826559,0.3671811621620704,1.016919724237202,4,3.05,0.56,-1.41
604,1730821440.367185354.pcd,3.8647967903519223,0.4020559273938136,1.019484004547569,0,6.61,-5.2,-1.29
604,1730821440.367185354.pcd,3.8647967903519223,0.4020559273938136,1.019484004547569,1,10.91,-1.49,-1.27
604,1730821440.367185354.pcd,3.8647967903519223,0.4020559273938136,1.019484004547569,2,3.33,-2.22,-1.3
604,1730821440.367185354.pcd,3.8647967903519223,0.4020559273938136,1.019484004547569,3,5.77,-3.04,-1.32
604,1730821440.367185354.pcd,3.8647967903519223,0.4020559273938136,1.019484004547569,4,3.04,0.57,-1.41
605,1730821440.467158318.pcd,3.877517324309858,0.4230836273423763,1.0225590739644763,0,6.63,-5.25,-1.29
605,1730821440.467158318.pcd,3.877517324309858,0.4230836273423763,1.0225590739644763,1,10.91,-1.5,-1.27
605,1730821440.467158318.pcd,3.877517324309858,0.4230836273423763,1.0225590739644763,2,3.26,-2.22,-1.3
605,1730821440.467158318.pcd,3.877517324309858,0.4230836273423763,1.0225590739644763,3,5.73,-3.1,-1.32
605,1730821440.467158318.pcd,3.877517324309858,0.4230836273423763,1.0225590739644763,4,3.04,0.57,-1.41
606,1730821440.567178488.pcd,3.894234220668746,0.453379957401228,1.0198942594523617,0,6.65,-5.29,-1.29
606,1730821440.567178488.pcd,3.894234220668746,0.453379957401228,1.0198942594523617,1,10.91,-1.5,-1.27
606,1730821440.567178488.pcd,3.894234220668746,0.453379957401228,1.0198942594523617,2,3.19,-2.22,-1.3
606,1730821440.567178488.pcd,3.894234220668746,0.453379957401228,1.0198942594523617,3,5.69,-3.16,-1.32
606,1730821440.567178488.pcd,3.894234220668746,0.453379957401228,1.0198942594523617,4,3.04,0.57,-1.41
607,1730821440.667212486.pcd,3.910022182358528,0.4837243679213565,1.005345850715268,0,6.67,-5.34,-1.29
607,1730821440.667212486.pcd,3.910022182358528,0.4837243679213565,1.005345850715268,1,10.91,-1.51,-1.27
607,1730821440.667212486.pcd,3.910022182358528,0.4837243679213565,1.005345850715268,2,3.13,-2.22,-1.3
607,1730821440.667212486.pcd,3.910022182358528,0.4837243679213565,1.005345850715268,3,5.65,-3.23,-1.32
607,1730821440.667212486.pcd,3.910022182358528,0.4837243679213565,1.005345850715268,4,3.04,0.57,-1.41
608,1730821440.767144442.pcd,3.926699042423851,0.5111211117969203,0.9810047704154198,0,6.69,-5.38,-1.29
608,1730821440.767144442.pcd,3.926699042423851,0.5111211117969203,0.9810047704154198,1,10.91,-1.51,-1.27
608,1730821440.767144442.pcd,3.926699042423851,0.5111211117969203,0.9810047704154198,2,3.06,-2.21,-1.3
608,1730821440.767144442.pcd,3.926699042423851,0.5111211117969203,0.9810047704154198,3,5.61,-3.29,-1.32
608,1730821440.767144442.pcd,3.926699042423851,0.5111211117969203,0.9810047704154198,4,3.03,0.58,-1.41
609,1730821440.867130518.pcd,3.9455195489711534,0.5452956088452936,0.9477007083247462,0,6.71,-5.43,-1.29
609,1730821440.867130518.pcd,3.9455195489711534,0.5452956088452936,0.9477007083247462,1,10.91,-1.52,-1.27
609,1730821440.867130518.pcd,3.9455195489711534,0.5452956088452936,0.9477007083247462,2,3.0,-2.21,-1.3
609,1730821440.867130518.pcd,3.9455195489711534,0.5452956088452936,0.9477007083247462,3,5.57,-3.35,-1.32
609,1730821440.867130518.pcd,3.9455195489711534,0.5452956088452936,0.9477007083247462,4,3.03,0.58,-1.41
610,1730821440.967126369.pcd,3.9598882399176976,0.5624174557451571,0.9270006523192352,0,6.74,-5.47,-1.29
610,1730821440.967126369.pcd,3.9598882399176976,0.5624174557451571,0.9270006523192352,1,10.91,-1.52,-1.27
610,1730821440.967126369.pcd,3.9598882399176976,0.5624174557451571,0.9270006523192352,2,2.93,-2.21,-1.3
610,1730821440.967126369.pcd,3.9598882399176976,0.5624174557451571,0.9270006523192352,3,5.52,-3.41,-1.32
610,1730821440.967126369.pcd,3.9598882399176976,0.5624174557451571,0.9270006523192352,4,3.03,0.58,-1.41
611,1730821441.067057371.pcd,3.9772189035078536,0.5893651918747178,0.8997821764768825,0,6.77,-5.52,-1.29
611,1730821441.067057371.pcd,3.9772189035078536,0.5893651918747178,0.8997821764768825,1,10.91,-1.52,-1.27
611,1730821441.067057371.pcd,3.9772189035078536,0.5893651918747178,0.8997821764768825,2,2.9,-2.2,-1.3
611,1730821441.067057371.pcd,3.9772189035078536,0.5893651918747178,0.8997821764768825,3,5.49,-3.49,-1.32
611,1730821441.067057371.pcd,3.9772189035078536,0.5893651918747178,0.8997821764768825,4,3.03,0.58,-1.41
612,1730821441.167227268.pcd,3.9949560885454343,0.614127799141972,0.8745839098678524,0,6.8,-5.56,-1.29
612,1730821441.167227268.pcd,3.9949560885454343,0.614127799141972,0.8745839098678524,1,10.91,-1.52,-1.27
612,1730821441.167227268.pcd,3.9949560885454343,0.614127799141972,0.8745839098678524,2,2.87,-2.18,-1.3
612,1730821441.167227268.pcd,3.9949560885454343,0.614127799141972,0.8745839098678524,3,5.46,-3.57,-1.32
612,1730821441.167227268.pcd,3.9949560885454343,0.614127799141972,0.8745839098678524,4,3.02,0.58,-1.41
613,1730821441.267175198.pcd,4.017060477576984,0.6438610285756092,0.8415458222989304,0,6.84,-5.6,-1.29
613,1730821441.267175198.pcd,4.017060477576984,0.6438610285756092,0.8415458222989304,1,10.91,-1.52,-1.27
613,1730821441.267175198.pcd,4.017060477576984,0.6438610285756092,0.8415458222989304,2,2.84,-2.17,-1.3
613,1730821441.267175198.pcd,4.017060477576984,0.6438610285756092,0.8415458222989304,3,5.43,-3.65,-1.32
613,1730821441.267175198.pcd,4.017060477576984,0.6438610285756092,0.8415458222989304,4,3.02,0.58,-1.41
614,1730821441.367235184.pcd,4.030219191131999,0.6617924653929728,0.8217293672902656,0,6.87,-5.65,-1.29
614,1730821441.367235184.pcd,4.030219191131999,0.6617924653929728,0.8217293672902656,1,10.9,-1.52,-1.27
614,1730821441.367235184.pcd,4.030219191131999,0.6617924653929728,0.8217293672902656,2,2.81,-2.16,-1.3
614,1730821441.367235184.pcd,4.030219191131999,0.6617924653929728,0.8217293672902656,3,5.4,-3.72,-1.32
614,1730821441.367235184.pcd,4.030219191131999,0.6617924653929728,0.8217293672902656,4,3.02,0.58,-1.41
615,1730821441.467224360.pcd,4.048409924445259,0.6837277327306195,0.7967495207222395,0,6.9,-5.69,-1.29
615,1730821441.467224360.pcd,4.048409924445259,0.6837277327306195,0.7967495207222395,1,10.9,-1.52,-1.27
615,1730821441.467224360.pcd,4.048409924445259,0.6837277327306195,0.7967495207222395,2,2.78,-2.15,-1.3
615,1730821441.467224360.pcd,4.048409924445259,0.6837277327306195,0.7967495207222395,3,5.37,-3.8,-1.32
615,1730821441.467224360.pcd,4.048409924445259,0.6837277327306195,0.7967495207222395,4,3.01,0.58,-1.41
616,1730821441.567129374.pcd,4.070037217528747,0.7042084831167035,0.7822667409218462,0,6.94,-5.73,-1.29
616,1730821441.567129374.pcd,4.070037217528747,0.7042084831167035,0.7822667409218462,1,10.9,-1.52,-1.27
616,1730821441.567129374.pcd,4.070037217528747,0.7042084831167035,0.7822667409218462,2,2.75,-2.14,-1.3
616,1730821441.567129374.pcd,4.070037217528747,0.7042084831167035,0.7822667409218462,3,5.34,-3.88,-1.32
616,1730821441.567129374.pcd,4.070037217528747,0.7042084831167035,0.7822667409218462,4,3.01,0.58,-1.41
617,1730821441.667178392.pcd,4.091268953720495,0.7255395813913528,0.7846089918717354,0,6.97,-5.78,-1.29
617,1730821441.667178392.pcd,4.091268953720495,0.7255395813913528,0.7846089918717354,1,10.9,-1.52,-1.27
617,1730821441.667178392.pcd,4.091268953720495,0.7255395813913528,0.7846089918717354,2,2.72,-2.13,-1.3
617,1730821441.667178392.pcd,4.091268953720495,0.7255395813913528,0.7846089918717354,3,5.31,-3.95,-1.32
617,1730821441.667178392.pcd,4.091268953720495,0.7255395813913528,0.7846089918717354,4,3.01,0.58,-1.41
618,1730821441.767197371.pcd,4.119643709559118,0.7539219521284157,0.7870428130997633,0,7.0,-5.82,-1.29
618,1730821441.767197371.pcd,4.119643709559118,0.7539219521284157,0.7870428130997633,1,10.9,-1.52,-1.27
618,1730821441.767197371.pcd,4.119643709559118,0.7539219521284157,0.7870428130997633,2,2.69,-2.12,-1.3
618,1730821441.767197371.pcd,4.119643709559118,0.7539219521284157,0.7870428130997633,3,5.28,-4.03,-1.32
618,1730821441.767197371.pcd,4.119643709559118,0.7539219521284157,0.7870428130997633,4,3.01,0.58,-1.41
619,1730821441.867171288.pcd,4.142461738954159,0.7759452621487175,0.7884992005753236,0,7.04,-5.86,-1.29
619,1730821441.867171288.pcd,4.142461738954159,0.7759452621487175,0.7884992005753236,1,10.9,-1.52,-1.27
619,1730821441.867171288.pcd,4.142461738954159,0.7759452621487175,0.7884992005753236,2,2.66,-2.11,-1.3
619,1730821441.867171288.pcd,4.142461738954159,0.7759452621487175,0.7884992005753236,3,5.25,-4.11,-1.32
619,1730821441.867171288.pcd,4.142461738954159,0.7759452621487175,0.7884992005753236,4,3.0,0.58,-1.41
620,1730821441.967189312.pcd,4.161088380110076,0.7945762988293716,0.786550975493994,0,7.07,-5.91,-1.29
620,1730821441.967189312.pcd,4.161088380110076,0.7945762988293716,0.786550975493994,1,10.9,-1.52,-1.27
620,1730821441.967189312.pcd,4.161088380110076,0.7945762988293716,0.786550975493994,2,2.63,-2.1,-1.3
620,1730821441.967189312.pcd,4.161088380110076,0.7945762988293716,0.786550975493994,3,5.22,-4.18,-1.32
620,1730821441.967189312.pcd,4.161088380110076,0.7945762988293716,0.786550975493994,4,3.0,0.58,-1.41
621,1730821442.067136526.pcd,4.18403052084035,0.8165464925343278,0.7762436264006258,0,7.08,-5.91,-1.29
621,1730821442.067136526.pcd,4.18403052084035,0.8165464925343278,0.7762436264006258,1,10.89,-1.52,-1.27
621,1730821442.067136526.pcd,4.18403052084035,0.8165464925343278,0.7762436264006258,2,2.63,-2.1,-1.3
621,1730821442.067136526.pcd,4.18403052084035,0.8165464925343278,0.7762436264006258,3,5.21,-4.25,-1.32
621,1730821442.067136526.pcd,4.18403052084035,0.8165464925343278,0.7762436264006258,4,3.0,0.58,-1.41
622,1730821442.166990519.pcd,4.2144849406285365,0.8421493925285461,0.7482512862393685,0,7.09,-5.91,-1.29
622,1730821442.166990519.pcd,4.2144849406285365,0.8421493925285461,0.7482512862393685,1,10.89,-1.52,-1.27
622,1730821442.166990519.pcd,4.2144849406285365,0.8421493925285461,0.7482512862393685,2,2.63,-2.1,-1.3
622,1730821442.166990519.pcd,4.2144849406285365,0.8421493925285461,0.7482512862393685,3,5.2,-4.32,-1.32
622,1730821442.166990519.pcd,4.2144849406285365,0.8421493925285461,0.7482512862393685,4,3.0,0.58,-1.41
623,1730821442.267195225.pcd,4.234813350781536,0.8642403431939907,0.722618575607993,0,7.09,-5.91,-1.29
623,1730821442.267195225.pcd,4.234813350781536,0.8642403431939907,0.722618575607993,1,10.89,-1.52,-1.27
623,1730821442.267195225.pcd,4.234813350781536,0.8642403431939907,0.722618575607993,2,2.63,-2.1,-1.3
623,1730821442.267195225.pcd,4.234813350781536,0.8642403431939907,0.722618575607993,3,5.18,-4.39,-1.32
623,1730821442.267195225.pcd,4.234813350781536,0.8642403431939907,0.722618575607993,4,3.0,0.58,-1.41
624,1730821442.367130280.pcd,4.252605355801414,0.880318843247911,0.7020025589575664,0,7.1,-5.91,-1.29
624,1730821442.367130280.pcd,4.252605355801414,0.880318843247911,0.7020025589575664,1,10.89,-1.52,-1.27
624,1730821442.367130280.pcd,4.252605355801414,0.880318843247911,0.7020025589575664,2,2.64,-2.1,-1.3
624,1730821442.367130280.pcd,4.252605355801414,0.880318843247911,0.7020025589575664,3,5.17,-4.46,-1.32
624,1730821442.367130280.pcd,4.252605355801414,0.880318843247911,0.7020025589575664,4,3.0,0.58,-1.41
625,1730821442.467157364.pcd,4.275832584058026,0.9013695126042008,0.6749054185419958,0,7.11,-5.91,-1.29
625,1730821442.467157364.pcd,4.275832584058026,0.9013695126042008,0.6749054185419958,1,10.89,-1.52,-1.27
625,1730821442.467157364.pcd,4.275832584058026,0.9013695126042008,0.6749054185419958,2,2.64,-2.11,-1.3
625,1730821442.467157364.pcd,4.275832584058026,0.9013695126042008,0.6749054185419958,3,5.15,-4.53,-1.32
625,1730821442.467157364.pcd,4.275832584058026,0.9013695126042008,0.6749054185419958,4,3.0,0.58,-1.41
626,1730821442.567085266.pcd,4.298931211752164,0.9217514165640974,0.6490595489315626,0,7.11,-5.91,-1.29
626,1730821442.567085266.pcd,4.298931211752164,0.9217514165640974,0.6490595489315626,1,10.89,-1.52,-1.27
626,1730821442.567085266.pcd,4.298931211752164,0.9217514165640974,0.6490595489315626,2,2.64,-2.11,-1.3
626,1730821442.567085266.pcd,4.298931211752164,0.9217514165640974,0.6490595489315626,3,5.14,-4.59,-1.32
626,1730821442.567085266.pcd,4.298931211752164,0.9217514165640974,0.6490595489315626,4,3.0,0.58,-1.41
627,1730821442.667083263.pcd,4.326280219525798,0.9477727336644596,0.6162238088432829,0,7.12,-5.91,-1.29
627,1730821442.667083263.pcd,4.326280219525798,0.9477727336644596,0.6162238088432829,1,10.89,-1.52,-1.27
627,1730821442.667083263.pcd,4.326280219525798,0.9477727336644596,0.6162238088432829,2,2.64,-2.11,-1.3
627,1730821442.667083263.pcd,4.326280219525798,0.9477727336644596,0.6162238088432829,3,5.13,-4.66,-1.32
627,1730821442.667083263.pcd,4.326280219525798,0.9477727336644596,0.6162238088432829,4,3.0,0.58,-1.41
628,1730821442.767083406.pcd,4.344415234236464,0.9595851197957336,0.5962899769710259,0,7.13,-5.91,-1.29
628,1730821442.767083406.pcd,4.344415234236464,0.9595851197957336,0.5962899769710259,1,10.88,-1.52,-1.27
628,1730821442.767083406.pcd,4.344415234236464,0.9595851197957336,0.5962899769710259,2,2.64,-2.11,-1.3
628,1730821442.767083406.pcd,4.344415234236464,0.9595851197957336,0.5962899769710259,3,5.11,-4.73,-1.32
628,1730821442.767083406.pcd,4.344415234236464,0.9595851197957336,0.5962899769710259,4,3.0,0.57,-1.41
629,1730821442.867077351.pcd,4.366030086525523,0.9770397119546264,0.57035350240104,0,7.14,-5.91,-1.29
629,1730821442.867077351.pcd,4.366030086525523,0.9770397119546264,0.57035350240104,1,10.88,-1.52,-1.27
629,1730821442.867077351.pcd,4.366030086525523,0.9770397119546264,0.57035350240104,2,2.64,-2.11,-1.3
629,1730821442.867077351.pcd,4.366030086525523,0.9770397119546264,0.57035350240104,3,5.1,-4.8,-1.32
629,1730821442.867077351.pcd,4.366030086525523,0.9770397119546264,0.57035350240104,4,3.0,0.57,-1.41
630,1730821442.967113256.pcd,4.395043673376229,0.9938564963405816,0.5449451328798418,0,7.14,-5.91,-1.29
630,1730821442.967113256.pcd,4.395043673376229,0.9938564963405816,0.5449451328798418,1,10.88,-1.52,-1.27
630,1730821442.967113256.pcd,4.395043673376229,0.9938564963405816,0.5449451328798418,2,2.65,-2.12,-1.3
630,1730821442.967113256.pcd,4.395043673376229,0.9938564963405816,0.5449451328798418,3,5.09,-4.87,-1.32
630,1730821442.967113256.pcd,4.395043673376229,0.9938564963405816,0.5449451328798418,4,3.0,0.57,-1.41
631,1730821443.067117214.pcd,4.413045349756056,1.005193470593408,0.5251716547067831,0,7.13,-5.9,-1.29
631,1730821443.067117214.pcd,4.413045349756056,1.005193470593408,0.5251716547067831,1,10.88,-1.52,-1.27
631,1730821443.067117214.pcd,4.413045349756056,1.005193470593408,0.5251716547067831,2,2.65,-2.12,-1.3
631,1730821443.067117214.pcd,4.413045349756056,1.005193470593408,0.5251716547067831,3,5.09,-4.92,-1.32
631,1730821443.067117214.pcd,4.413045349756056,1.005193470593408,0.5251716547067831,4,3.0,0.57,-1.41
632,1730821443.166950464.pcd,4.44562550281014,1.0227016264917554,0.494167383048525,0,7.11,-5.89,-1.29
632,1730821443.166950464.pcd,4.44562550281014,1.0227016264917554,0.494167383048525,1,10.88,-1.52,-1.27
632,1730821443.166950464.pcd,4.44562550281014,1.0227016264917554,0.494167383048525,2,2.65,-2.12,-1.3
632,1730821443.166950464.pcd,4.44562550281014,1.0227016264917554,0.494167383048525,3,5.09,-4.97,-1.32
632,1730821443.166950464.pcd,4.44562550281014,1.0227016264917554,0.494167383048525,4,2.99,0.57,-1.41
633,1730821443.267015457.pcd,4.47389961878852,1.0367318958484213,0.4683409723376396,0,7.09,-5.88,-1.29
633,1730821443.267015457.pcd,4.47389961878852,1.0367318958484213,0.4683409723376396,1,10.88,-1.52,-1.27
633,1730821443.267015457.pcd,4.47389961878852,1.0367318958484213,0.4683409723376396,2,2.65,-2.12,-1.3
633,1730821443.267015457.pcd,4.47389961878852,1.0367318958484213,0.4683409723376396,3,5.09,-5.03,-1.32
633,1730821443.267015457.pcd,4.47389961878852,1.0367318958484213,0.4683409723376396,4,2.99,0.57,-1.41
634,1730821443.367131233.pcd,4.493614492478734,1.046130993936298,0.4504470075762333,0,7.08,-5.87,-1.29
634,1730821443.367131233.pcd,4.493614492478734,1.046130993936298,0.4504470075762333,1,10.88,-1.52,-1.27
634,1730821443.367131233.pcd,4.493614492478734,1.046130993936298,0.4504470075762333,2,2.65,-2.12,-1.3
634,1730821443.367131233.pcd,4.493614492478734,1.046130993936298,0.4504470075762333,3,5.09,-5.08,-1.32
634,1730821443.367131233.pcd,4.493614492478734,1.046130993936298,0.4504470075762333,4,2.99,0.57,-1.41
635,1730821443.467068195.pcd,4.522013669225096,1.058424560005684,0.4297507524572506,0,7.06,-5.86,-1.29
635,1730821443.467068195.pcd,4.522013669225096,1.058424560005684,0.4297507524572506,1,10.88,-1.52,-1.27
635,1730821443.467068195.pcd,4.522013669225096,1.058424560005684,0.4297507524572506,2,2.66,-2.12,-1.3
635,1730821443.467068195.pcd,4.522013669225096,1.058424560005684,0.4297507524572506,3,5.09,-5.13,-1.32
635,1730821443.467068195.pcd,4.522013669225096,1.058424560005684,0.4297507524572506,4,2.99,0.57,-1.41
636,1730821443.567073345.pcd,4.550050573778937,1.071967015966227,0.4304368813907341,0,7.04,-5.85,-1.29
636,1730821443.567073345.pcd,4.550050573778937,1.071967015966227,0.4304368813907341,1,10.88,-1.52,-1.27
636,1730821443.567073345.pcd,4.550050573778937,1.071967015966227,0.4304368813907341,2,2.66,-2.13,-1.3
636,1730821443.567073345.pcd,4.550050573778937,1.071967015966227,0.4304368813907341,3,5.09,-5.18,-1.32
636,1730821443.567073345.pcd,4.550050573778937,1.071967015966227,0.4304368813907341,4,2.99,0.57,-1.41
637,1730821443.666989326.pcd,4.58844157744427,1.0889466091907667,0.4335004198812207,0,7.03,-5.84,-1.29
637,1730821443.666989326.pcd,4.58844157744427,1.0889466091907667,0.4335004198812207,1,10.88,-1.52,-1.27
637,1730821443.666989326.pcd,4.58844157744427,1.0889466091907667,0.4335004198812207,2,2.66,-2.13,-1.3
637,1730821443.666989326.pcd,4.58844157744427,1.0889466091907667,0.4335004198812207,3,5.09,-5.23,-1.32
637,1730821443.666989326.pcd,4.58844157744427,1.0889466091907667,0.4335004198812207,4,2.99,0.57,-1.41
638,1730821443.767053366.pcd,4.618805355861536,1.1035314260297042,0.4386261691792172,0,7.01,-5.83,-1.29
638,1730821443.767053366.pcd,4.618805355861536,1.1035314260297042,0.4386261691792172,1,10.88,-1.52,-1.27
638,1730821443.767053366.pcd,4.618805355861536,1.1035314260297042,0.4386261691792172,2,2.66,-2.13,-1.3
638,1730821443.767053366.pcd,4.618805355861536,1.1035314260297042,0.4386261691792172,3,5.09,-5.29,-1.32
638,1730821443.767053366.pcd,4.618805355861536,1.1035314260297042,0.4386261691792172,4,2.99,0.57,-1.41
639,1730821443.867041349.pcd,4.6408120238908,1.1117917304169165,0.441037311606688,0,6.99,-5.82,-1.29
639,1730821443.867041349.pcd,4.6408120238908,1.1117917304169165,0.441037311606688,1,10.88,-1.52,-1.27
639,1730821443.867041349.pcd,4.6408120238908,1.1117917304169165,0.441037311606688,2,2.66,-2.13,-1.3
639,1730821443.867041349.pcd,4.6408120238908,1.1117917304169165,0.441037311606688,3,5.09,-5.34,-1.32
639,1730821443.867041349.pcd,4.6408120238908,1.1117917304169165,0.441037311606688,4,2.99,0.56,-1.41
640,1730821443.967013359.pcd,4.672800407247533,1.1271925575697006,0.443901634805022,0,6.98,-5.81,-1.29
640,1730821443.967013359.pcd,4.672800407247533,1.1271925575697006,0.443901634805022,1,10.88,-1.52,-1.27
640,1730821443.967013359.pcd,4.672800407247533,1.1271925575697006,0.443901634805022,2,2.66,-2.13,-1.3
640,1730821443.967013359.pcd,4.672800407247533,1.1271925575697006,0.443901634805022,3,5.09,-5.39,-1.32
640,1730821443.967013359.pcd,4.672800407247533,1.1271925575697006,0.443901634805022,4,2.99,0.56,-1.41
641,1730821444.067025185.pcd,4.710611650966388,1.1449136820141437,0.4469123968577119,0,6.98,-5.8,-1.29
641,1730821444.067025185.pcd,4.710611650966388,1.1449136820141437,0.4469123968577119,1,10.88,-1.52,-1.27
641,1730821444.067025185.pcd,4.710611650966388,1.1449136820141437,0.4469123968577119,2,2.67,-2.14,-1.3
641,1730821444.067025185.pcd,4.710611650966388,1.1449136820141437,0.4469123968577119,3,5.07,-5.4,-1.32
641,1730821444.067025185.pcd,4.710611650966388,1.1449136820141437,0.4469123968577119,4,2.99,0.56,-1.41
642,1730821444.167055368.pcd,4.742651189066105,1.1595746380345795,0.4492617020610081,0,6.98,-5.8,-1.29
642,1730821444.167055368.pcd,4.742651189066105,1.1595746380345795,0.4492617020610081,1,10.88,-1.52,-1.27
